Jahrgang;Alter;Groesse;Geschlecht;AlterV;AlterM;GroesseV;GroesseM;Geschwister;Farbe;AusgKomm;AnzSchuhe;AusgSchuhe;Essgewohnheiten;Raucher;NoteMathe;MatheZufr;Studiengang;Fragebogen
2018;21;169;Frau;52;49;188;170;1;silber;1000;20;200;carnivor;nein;3;zufrieden;BW;13
2018;23;168;Frau;54;53;187;164;1;silber;1000;30;600;carnivor;nein;;;BW;13
2018;20;163;Frau;56;54;185;164;2;schwarz;1500;20;600;carnivor;nein;3;geht so;BW;13
2018;20;165;Frau;47;48;169;157;1;schwarz;130;13;175;carnivor;nein;5;geht so;BW;13
2018;20;170;Frau;47;47;182;165;1;weiss;265;23;80;carnivor;nein;2;zufrieden;BW;13
2018;19;167;Frau;56;48;178;160;0,5;silber;200;15;200;carnivor;nein;3;geht so;IM;13
2018;20;172;Frau;46;44;180;165;2;schwarz;1100;9;250;carnivor;nein;3;sehr zufrieden;BW;14
2018;19;174;Frau;51;46;179;166;2,5;weiss;600;20;190;vegetarisch;nein;1,3;sehr zufrieden;BW;14
2018;20;160;Frau;48;46;180;163;3;weiss;300;20;200;carnivor;nein;4;zufrieden;BW;14
2018;19;173;Frau;50;54;182;166;1;silber;150;15;100;carnivor;nein;3;geht so;BW;14
2018;20;180;Mann;60;55;179;163;2;schwarz;120;13;150;carnivor;nein;1;sehr zufrieden;BW;14
2018;23;184;Mann;63;56;175;172;2;weiss;420;17;150;carnivor;nein;3,7;geht so;BW;14
2018;19;160;Frau;48;48;175;164;1;weiss;420;30;200;carnivor;nein;4;geht so;BW;14
2018;20;165;Frau;50;49;175;170;1;schwarz;650;35;200;carnivor;nein;3,3;sehr zufrieden;IM;14
2018;19;163;Frau;58;55;178;162;2;weiss;100;15;150;carnivor;nein;3,7;geht so;IM;14
2018;18;162;Frau;43;43;182;165;0,5;;500;4;100;carnivor;nein;;;BW;21
2018;21;156;Frau;57;54;175;160;1;rot;100;40;200;carnivor;nein;3,3;sehr zufrieden;IM;21
2018;19;165;Frau;51;50;190;165;1;silber;250;40;350;carnivor;nein;3,7;zufrieden;IM;21
2018;19;167;Frau;41;41;175;168;6,5;weiss;200;3;70;carnivor;nein;;;BW;21
2018;21;168;Frau;55;50;183;167;2;silber;850;35;300;carnivor;nein;1,7;sehr zufrieden;IM;21
2018;19;178;Frau;54;46;182;163;0;schwarz;900;25;200;carnivor;nein;;;IM;21
2018;20;167;Frau;69;56;189;163;0;schwarz;940;8;40;carnivor;nein;;;IM;21
2018;19;168;Frau;55;57;196;160;3;schwarz;400;15;100;carnivor;nein;;;IM;21
2018;20;174;Mann;76;63;168;165;1;schwarz;150;3;70;carnivor;ja;5;unzufrieden;BW;22
2018;25;158;Frau;49;50;186;158;1;gelb;240;20;100;carnivor;nein;;;BW;22
2018;28;171;Frau;58;51;174;169;1;schwarz;400;3;100;carnivor;nein;5;unzufrieden;BW;22
2018;26;180;Mann;64;56;172;165;1;silber;350;20;700;carnivor;nein;5;unzufrieden;BW;22
2018;20;176;Mann;52;49;174;172;1;schwarz;500;10;80;carnivor;nein;3,3;unzufrieden;BW;22
2018;24;177;Mann;55;52;170;170;1;gelb;400;12;250;carnivor;nein;5;unzufrieden;BW;23
2018;21;178;Mann;57;53;179;170;1,5;schwarz;1400;3;80;carnivor;ja;5;unzufrieden;BW;23
2018;23;187;Mann;58;53;180;170;1;schwarz;640;6;150;carnivor;nein;;;BW;23
2018;21;168;Mann;65;60;180;170;1;blau;0;5;100;carnivor;;5;sehr zufrieden;BW;23
2018;21;180;Mann;57;50;185;167;1;schwarz;330;8;70;carnivor;nein;3,7;zufrieden;IM;23
2018;21;170;Mann;62;41;165;160;1;rot;750;6;30;carnivor;nein;5;unzufrieden;IM;23
2018;22;165;Mann;63;59;172;162;3;schwarz;420;5;130;carnivor;nein;;;BW;23
2018;20;166;Frau;51;51;182;165;2;schwarz;500;10;350;carnivor;nein;2;zufrieden;IM;24
2018;21;171;Frau;49;44;182;180;3,5;schwarz;700;40;300;carnivor;nein;3;sehr zufrieden;IM;24
2018;19;164;Frau;52;50;187;165;2;schwarz;500;25;500;carnivor;nein;1;sehr zufrieden;IM;24
2018;21;172;Frau;54;47;183;173;1,5;schwarz;510;25;400;carnivor;nein;3;sehr zufrieden;IM;24
2018;21;169;Frau;54;50;175;170;2;schwarz;400;22;300;carnivor;nein;;;IM;24
2018;21;178;Frau;55;54;190;180;1;silber;450;15;250;carnivor;nein;1,7;sehr zufrieden;IM;24
2018;21;175;Mann;50;52;185;165;1;schwarz;400;10;400;carnivor;nein;2,7;unzufrieden;IM;24
2018;20;177;Mann;55;52;176;160;1;schwarz;750;11;260;carnivor;nein;3;zufrieden;IM;24
2018;20;175;Frau;50;51;191;174;0;schwarz;1200;23;475;pescetarisch;nein;4;zufrieden;IM;24
2018;19;159;Frau;52;50;178;154;1;weiss;200;8;300;vegetarisch;nein;2,3;zufrieden;IM;24
2018;21;181;Mann;49;47;178;164;2;rot;15;6;50;carnivor;nein;;;BW;25
2018;20;163;Frau;52;43;175;165;0,5;schwarz;20;10;40;carnivor;nein;3;sehr zufrieden;BW;25
2018;29;173;Frau;53;55;167;189;1;weiss;50;12;50;carnivor;nein;5;unzufrieden;BW;25
2018;21;170;Frau;57;53;178;167;2;schwarz;100;9;45;carnivor;nein;3,7;geht so;IM;25
2018;23;170;Frau;55;40;178;160;2;gelb;120;15;50;pescetarisch;nein;3;zufrieden;IM;25
2018;23;184;Mann;48;45;175;171;2;silber;185;6;225;carnivor;nein;3;geht so;BW;25
2018;28;170;Frau;55;55;172;165;2;weiss;120;2;50;carnivor;nein;;;BW;25
2018;22;180;Frau;50;49;186;176;1;schwarz;370;25;100;carnivor;nein;3;sehr zufrieden;IM;25
2018;21;183;Mann;54;54;182;165;3;schwarz;300;6;60;carnivor;nein;2,7;zufrieden;BW;26
2018;21;183;Mann;59;57;178;162;1;weiss;500;15;200;carnivor;ja;3,3;sehr zufrieden;BW;26
2018;21;183;Mann;51;50;185;165;1;schwarz;130;16;180;carnivor;ja;2,7;zufrieden;BW;26
2018;20;195;Mann;56;55;179;168;1;schwarz;350;14;250;carnivor;nein;2,7;zufrieden;BW;26
2018;21;177;Frau;60;54;182;165;2;weiss;500;12;120;carnivor;nein;2,7;zufrieden;BW;26
2018;19;160;Frau;49;51;180;160;1;blau;400;8;150;carnivor;nein;3;geht so;IM;26
2018;20;165;Frau;51;46;183;160;1;schwarz;280;14;20;vegetarisch;nein;;;IM;26
2018;20;175;Frau;53;53;185;176;2;silber;200;9;200;carnivor;nein;5;unzufrieden;IM;26
2018;18;163;Frau;46;48;190;175;1;silber;500;23;300;carnivor;nein;5;unzufrieden;IM;26
2018;19;170;Frau;60;56;186;168;8;schwarz;160;6;260;vegetarisch;nein;5;unzufrieden;IM;27
2018;28;180;Mann;61;61;176;173;11;schwarz;400;4;180;carnivor;nein;;;IM;27
2018;33;176;Frau;68;60;185;160;2,5;silber;340;10;150;carnivor;ja;;;IM;27
2018;22;160;Frau;48;46;185;160;0,5;silber;660;20;500;carnivor;ja;5;unzufrieden;IM;27
2018;20;165;Frau;41;41;177;157;0;silber;144;7;150;carnivor;nein;5;unzufrieden;BW;27
2018;27;173;Frau;70;58;175;170;3;silber;250;10;300;carnivor;nein;5;unzufrieden;BW;27
2018;20;155;Frau;45;45;185;150;1;schwarz;131;22;300;carnivor;nein;5;unzufrieden;BW;27
2018;19;168;Frau;45;42;175;165;1;weiss;68;6;50;carnivor;nein;3,7;sehr zufrieden;BW;27
2018;18;185;Mann;50;50;180;165;4;weiss;280;4;200;carnivor;nein;;;BW;27
